vin,driver_id,start_timestamp,end_timestamp,daily_rate,region
T617990Q,DRV_559,1723082695,1728957895,409.83,Central
C217043Y,DRV_750,1707907816,,443.97,East
M523124L,DRV_338,1707393922,1711281922,455.92,Northwest
O640052Q,DRV_858,1720634004,1724003604,537.68,North
X097289Y,DRV_997,1717536547,1724275747,615.67,North
M014767C,DRV_246,1721775748,,496.4,Northeast
X370589D,DRV_376,1732047261,1733516061,621.16,Northwest
A399091Q,DRV_649,1710311960,1714977560,542.52,East
G982507S,DRV_723,1709727152,1716898352,405.84,West
W489638U,DRV_463,1725508549,1726286149,471.13,Northwest
U627570W,DRV_646,1724538855,1724711655,424.03,Northwest
A236231A,DRV_723,1733471583,1739605983,570.33,Northwest
E013267N,DRV_508,1731571265,1734940865,375.07,Northeast
V104332G,DRV_641,1708462654,1715893054,498.98,North
M269166D,DRV_357,1719966807,1722731607,635.03,East
V740640N,DRV_928,1708108097,1710181697,360.72,South
U418328Z,DRV_171,1721136839,1727962439,597.03,North
Y713900V,DRV_750,1727985687,1730836887,411.3,North
B261375A,DRV_928,1730076482,1731026882,543.81,East
L731121U,DRV_763,1711097914,1711875514,507.51,West
C387571U,DRV_649,1719330823,1719590023,519.91,West
G595327D,DRV_467,1715804933,1716064133,440.27,East
B998094L,DRV_621,1710427668,1711637268,416.7,North
F434558I,DRV_954,1713875299,,629.22,Central
T551884K,DRV_204,1712654117,1713863717,545.39,Northwest
D192832Y,DRV_489,1713405394,,619.52,West
F131712T,DRV_214,1733764811,1739121611,516.97,Northeast
D516060E,DRV_641,1708425781,1715424181,407.56,Central
R339845Y,DRV_818,1710424192,1711460992,449.91,South
G909656A,DRV_241,1713511207,1719645607,583.61,Northwest
Z951343M,DRV_996,1704823546,1709748346,605.06,Northeast
X806174T,DRV_384,1726429125,1732217925,510.71,North
S966319O,DRV_703,1709490124,1714414924,643.83,Northeast
T389083P,DRV_703,1707281783,1713416183,477.07,West
X792524G,DRV_941,1708311693,1712026893,527.19,Northwest
J224447E,DRV_649,1731494688,1734691488,431.3,North
L735866R,DRV_864,1705350283,1709843083,439.14,South
P317810I,DRV_868,1732065204,1732151604,639.94,South
Q959310O,DRV_646,1711066526,1714176926,600.3,West
N204505R,DRV_381,1726981254,1734411654,400.12,West
A913800P,DRV_649,1715672439,1718696439,418.72,South
O589178N,DRV_467,1727164121,1730101721,486.88,East
P078447Z,DRV_846,1721522246,1728434246,601.77,Northeast
P268705Q,DRV_448,1734313763,1736473763,619.35,Northwest
M043898V,DRV_996,1711487697,,637.13,South
A472779F,DRV_804,1712843618,1720101218,523.73,South
K324210Y,DRV_680,1712616752,1718059952,415.92,West
L949375F,DRV_125,1715458906,1721334106,613.93,Northeast
B565431V,DRV_649,1715306879,1716862079,586.58,Northwest
D312038X,DRV_193,1726473644,1728288044,622.26,North
N124065Y,DRV_777,1704476906,1711561706,548.52,East
Z951343M,DRV_658,1710366792,1712872392,513.5,Northeast
S427109E,DRV_569,1714190934,1718338134,603.03,East
I111554Y,DRV_854,1730703899,1731308699,444.16,Northeast
C182037H,DRV_570,1722288567,1724534967,474.65,East
C033119C,DRV_400,1710399740,1714978940,502.33,Northeast
D728679J,DRV_146,1724747895,1725611895,493.89,Northeast
A913800P,DRV_181,1732656053,1740345653,415.96,Northeast
A241038S,DRV_333,1713924049,1717466449,424.29,South
K874315U,DRV_818,1720777330,1726306930,606.04,Central
U137098N,DRV_925,1722241096,1724573896,544.2,Central
C634351X,DRV_799,1707717450,1712123850,470.02,South
G667116V,DRV_171,1710267108,1715969508,530.97,North
E084700Z,DRV_665,1728616512,1729912512,401.67,Central
S340438K,DRV_432,1719378273,1719464673,553.21,East
Q467854X,DRV_862,1707886248,1708750248,629.61,East
X806174T,DRV_854,1733303372,1738055372,431.08,West
W921277K,DRV_750,1707276177,1709349777,477.22,Northeast
C033119C,DRV_742,1728191077,1731301477,617.38,West
G604945K,DRV_370,1715758479,1716881679,424.48,East
Y892554A,DRV_532,1731633368,1737940568,440.59,Central
Y713900V,DRV_350,1732447737,1736162937,557.71,South
W909670T,DRV_981,1733768449,1736187649,528.18,East
M355690J,DRV_173,1705286756,1709088356,484.24,Northeast
J374545K,DRV_266,1726548583,1731386983,431.95,Central
D312038X,DRV_452,1711789537,1715159137,443.68,West
I485807N,DRV_651,1732364410,1736684410,571.5,South
X177852J,DRV_864,1709091287,1713238487,604.31,North
R544948G,DRV_691,1725629745,1732282545,492.03,South
G909656A,DRV_203,1725514334,1732771934,533.94,Central
Z593040E,DRV_370,1706887285,1707837685,556.52,Central
F486528P,DRV_804,1727213946,1730151546,429.08,Northwest
A472779F,DRV_835,1718724812,1724600012,409.82,North
H539621X,DRV_132,1721914642,1722951442,471.18,East
B824771O,DRV_658,1726319302,1732453702,468.17,Central
T551884K,DRV_710,1706822491,1712438491,490.08,North
T961943E,DRV_658,1715570800,1718162800,516.83,West
I766270G,DRV_350,1715836121,,369.38,Northwest
B068486S,DRV_261,1723723785,1730203785,616.29,Central
G595327D,DRV_148,1714750296,1722094296,603.95,West
K740748E,DRV_448,1717169408,1718119808,392.56,West
O175496X,DRV_242,1714020775,1717995175,400.35,South
C647102A,DRV_490,1715108864,1720724864,583.18,South
P268705Q,DRV_801,1705072265,1711293065,572.99,East
P143410A,DRV_490,1713331182,1715836782,516.97,North
A514627U,DRV_242,1714515660,1721686860,628.66,East
D177449W,DRV_204,1732055984,1733438384,639.01,Central
I910651D,DRV_954,1712776424,1720206824,522.48,Northwest
T953926U,DRV_981,1719420661,1721407861,611.57,North
T685662Y,DRV_987,1705831719,,516.08,West
B261375A,DRV_189,1713078396,1720595196,571.2,East
P324241X,DRV_710,1719131608,,413.88,East
B560932Q,DRV_858,1731924919,1736244919,573.68,Central
Q467065R,DRV_718,1732664367,1736725167,500.26,Northwest
P104696K,DRV_510,1734621247,1740064447,536.9,North
S339500F,DRV_838,1730911739,1735577339,579.5,Central
Y341016Y,DRV_470,1706612775,1708599975,421.36,Central
V445107B,DRV_854,1715816935,1722556135,411.27,West
X095701Z,DRV_981,1717216375,1718857975,417.74,South
X164535K,DRV_743,1727958963,1730291763,383.27,Northwest
T226752J,DRV_680,1730754606,1736716206,562.23,West
N204505R,DRV_573,1709492925,1716404925,499.25,East
E651994B,DRV_146,1720970988,1726500588,571.54,North
I786527V,DRV_573,1712622714,1717201914,462.6,Central
W400504X,DRV_316,1712281723,1717984123,539.04,West
J861015F,DRV_858,1708173663,1713012063,500.92,Central
H137215C,DRV_545,1717947299,1723044899,481.84,Central
Q539502D,DRV_144,1728673158,1730228358,485.16,East
Q613407W,DRV_452,1724641364,,542.43,North
X792524G,DRV_324,1723215400,1729522600,463.42,North
D680876M,DRV_611,1735120304,1742809904,645.3,Northeast
M014767C,DRV_217,1718776792,1725947992,435.62,South
V884252X,DRV_887,1710418057,1714824457,484.83,Central
W265423V,DRV_165,1711401933,,371.83,West
G537735R,DRV_771,1733605542,,435.47,West
Y412528A,DRV_658,1727228862,,601.02,East
I145623Y,DRV_975,1716745458,1720287858,416.32,West
S886805Z,DRV_214,1711105631,1715512031,561.81,Northeast
L143888S,DRV_658,1711075177,1717987177,547.9,South
X806174T,DRV_259,1711140600,1711831800,640.42,South
O640052Q,DRV_704,1711815191,1717258391,641.55,Central
I868000T,DRV_881,1734391196,1734736796,511.13,Central
Z348039Y,DRV_838,1728802631,1731221831,363.79,Northwest
N182449T,DRV_384,1711843403,1714089803,484.21,Northeast
I786527V,DRV_756,1711372921,1716902521,562.5,East
K874315U,DRV_214,1706778636,1708765836,526.9,Northeast
Z397187D,DRV_703,1724840350,1726568350,370.38,South
F068536X,DRV_859,1729038077,1732234877,492.29,East
T961943E,DRV_214,1726282292,1732416692,364.81,Northeast
P859321Q,DRV_886,1727753355,1731036555,373.48,North
S740344D,DRV_508,1709282048,1715243648,611.92,West
N415747M,DRV_350,1729187555,1732643555,513.81,South
K603341G,DRV_573,1722890100,1725395700,514.64,Northeast
S525534R,DRV_796,1727058345,1729477545,518.62,Northwest
B906594F,DRV_488,1729218116,1734315716,600.11,South
C378427F,DRV_666,1717642862,1718420462,632.63,East
T551884K,DRV_165,1717960355,1718824355,615.57,West
P384251X,DRV_710,1728227582,1731769982,501.54,Northeast
G978820F,DRV_125,1717421688,1725197688,530.71,Northeast
I571918O,DRV_877,1730868742,1737348742,629.23,North
S807374E,DRV_621,1720523336,1726139336,623.46,East
T961943E,DRV_494,1721603540,1728083540,544.86,North
R387262D,DRV_204,1726880386,1733101186,505.36,North
H137215C,DRV_214,1720199437,1722013837,568.2,South
T287334J,DRV_165,1734822082,1740351682,572.11,Central
C399049W,DRV_854,1707108959,1714020959,442.69,North
Z863794A,DRV_167,1722051855,1724384655,632.08,East
A236231A,DRV_203,1712393863,1717837063,430.01,Northwest
U047095I,DRV_127,1731158315,1736687915,514.68,West
S886805Z,DRV_423,1705521038,1707249038,389.18,Northeast
C033119C,DRV_444,1706805029,1707496229,462.26,North
K874315U,DRV_127,1704422913,1707706113,571.68,West
L867362O,DRV_674,1727689522,1729676722,421.95,East
Q619906I,DRV_127,1705011703,1712442103,395.76,Northwest
I145623Y,DRV_990,1715750758,1716269158,556.06,South
V322602V,DRV_704,1734835964,1739069564,477.14,Central
A944064K,DRV_470,1734120479,1734898079,490.56,Northwest
C217043Y,DRV_573,1732049080,1739565880,533.29,North
R339845Y,DRV_886,1735147688,1739899688,481.38,South
B230913C,DRV_646,1708272831,1708532031,580.52,West
N612018Y,DRV_111,1722390171,1729388571,634.76,Northeast
Y154100C,DRV_333,1706193334,1706798134,508.13,South
G569847M,DRV_698,1725389724,1727376924,466.07,North
W940196U,DRV_157,1717944307,1724165107,601.71,North
R261796C,DRV_877,1734006181,1739622181,645.57,East
S742684H,DRV_646,1704893550,1708954350,519.17,East
R656523P,DRV_858,1721045304,1724414904,526.06,East
C634351X,DRV_716,1719996339,1720169139,387.73,North
G982507S,DRV_470,1720152119,1722484919,616.91,Northwest
C814124G,DRV_371,1722288336,1727213136,388.06,South
B627298Z,DRV_532,1733318901,1739107701,438.67,South
D499471S,DRV_494,1710510227,1714139027,366.35,South
D312038X,DRV_195,1706067364,1708486564,492.98,North
D870831I,DRV_570,1731762080,1734181280,391.82,East
N962923Z,DRV_328,1718718438,1720705638,550.77,Northeast
O536729R,DRV_479,1719950575,1720555375,631.63,Northwest
A457759X,DRV_422,1710834446,1712735246,467.95,North
U558867M,DRV_674,1716835993,1717959193,452.51,East
D496499N,DRV_796,1714281703,1720761703,564.55,Northeast
V856218W,DRV_510,1723271169,1724999169,597.4,Northeast
I047113I,DRV_670,1728534563,1731731363,537.86,Northeast
C464887F,DRV_194,1711804050,1712495250,354.82,North
Q467854X,DRV_532,1732335348,1740111348,583.23,Central
K569816M,DRV_473,1726301760,1732004160,420.86,North
N109104C,DRV_573,1708275982,1715015182,635.31,Central
V354033H,DRV_854,1728686657,1735339457,432.8,North
Y154100C,DRV_352,1726035981,1728887181,482.97,South
C399049W,DRV_967,1706322427,1708309627,600.4,Northwest
W233749H,DRV_357,1721863169,1726096769,606.83,East
D814770X,DRV_839,1722569558,1726371158,367.79,South
V850506U,DRV_928,1704394507,1711479307,462.26,Central
V856218W,DRV_171,1729416199,1734945799,552.26,Central
A913800P,DRV_357,1709200338,1714211538,369.6,Northwest
Z262849I,DRV_996,1728999181,1732109581,372.8,South
D312038X,DRV_479,1733543115,1740195915,480.43,Northeast
B646417V,DRV_858,1707903749,,486.03,Central
O626383Z,DRV_370,1713279360,,596.5,Northwest
G978820F,DRV_710,1725945573,1730611173,380.0,North
X097289Y,DRV_798,1731059104,1733564704,606.33,West
I095849K,DRV_570,1714435514,1721174714,479.12,South
D534874F,DRV_479,1716126697,1718632297,422.32,Central
I828274L,DRV_432,1733048386,1736677186,498.29,East
S738721G,DRV_505,1716671263,1717794463,630.6,South
F131712T,DRV_350,1734186600,1741357800,359.87,East
S843443T,DRV_194,1720643543,1724358743,375.09,South
J212499T,DRV_204,1725509917,1726028317,518.19,Northeast
U396360V,DRV_859,1726581393,1732456593,461.59,Northeast
M355690J,DRV_981,1721408179,1724345779,624.58,East
Q998543T,DRV_193,1722898773,,600.21,Northwest
D473597X,DRV_333,1710148824,1711444824,525.62,Northwest
P104696K,DRV_111,1721197780,,566.58,Northeast
C431611K,DRV_691,1720549363,1725733363,628.99,West
U302843K,DRV_605,1718028396,1724853996,593.98,Northwest
H349578W,DRV_621,1726606906,,460.61,North
I111554Y,DRV_266,1728924421,1736182021,587.09,Northwest
Q885165W,DRV_838,1710400316,,415.74,Central
V262174N,DRV_246,1707812529,1711873329,518.7,Central
E361103E,DRV_990,1727241078,1731561078,437.82,South
L278742B,DRV_165,1720591999,1722924799,428.95,North
N788957U,DRV_470,1704774960,1707366960,365.2,North
R368876F,DRV_710,1730784441,1730870841,377.24,North
U302843K,DRV_171,1704485398,1709928598,642.3,West
S339500F,DRV_488,1709711639,1710575639,621.88,East
I786691U,DRV_777,1728880169,1732076969,367.81,South
I145623Y,DRV_665,1735315374,1742400174,641.74,East
D192832Y,DRV_316,1709027298,1711619298,508.47,Central
A470551L,DRV_674,1735079327,1739485727,634.26,Northeast
E107991I,DRV_651,1733752734,1737381534,510.61,Northwest
Z884969X,DRV_132,1711641617,1713283217,386.61,West
S812067M,DRV_564,1715584000,1718867200,441.64,Northwest
A109439N,DRV_646,1711271580,1718269980,582.71,Central
F068536X,DRV_259,1705831255,1708164055,400.05,Central
S812067M,DRV_261,1709265135,1710733935,443.66,East
L278742B,DRV_928,1720069802,1727759402,397.99,East
J212499T,DRV_758,1714929564,1721755164,460.01,North
U046537V,DRV_847,1728265103,1731029903,502.32,Central
Q885165W,DRV_256,1713442362,1719403962,595.33,Northeast
D312038X,DRV_127,1712561760,1715240160,506.59,South
Y415667V,DRV_370,1720444272,1727529072,429.97,Central
J718227K,DRV_864,1723300972,1726238572,499.21,North
G595327D,DRV_212,1730140387,1730917987,598.03,South
Z097439W,DRV_545,1705348674,1709927874,371.51,East
E179327Z,DRV_750,1707252694,1709844694,428.19,South
K797881H,DRV_798,1712363420,,608.73,East
G537735R,DRV_384,1729398413,1737088013,437.24,Central
R406088U,DRV_400,1707911786,1715082986,643.42,Northeast
O337543B,DRV_246,1705963621,1710974821,519.37,South
K891135P,DRV_796,1725728289,1727888289,478.63,East
X200379E,DRV_317,1725348710,1729409510,541.66,North
K724004M,DRV_754,1721263828,1723337428,484.34,East
C634351X,DRV_670,1713299817,1717447017,606.97,Central
T685662Y,DRV_214,1724337654,1726065654,355.34,West
H410564E,DRV_444,1711681337,1716951737,589.39,West
K740748E,DRV_839,1710818397,1714965597,419.18,North
P586518V,DRV_303,1713865575,1718271975,499.71,Northeast
T617990Q,DRV_704,1724460202,1728175402,591.73,East
I330923E,DRV_103,1729267832,1735315832,467.76,South
L278742B,DRV_132,1705734747,1707721947,556.4,West
R623869Y,DRV_157,1712932328,1720535528,410.03,West
B565431V,DRV_926,1714997140,1716638740,354.83,South
O339421P,DRV_858,1709670353,1715286353,591.42,Northwest
F819600N,DRV_621,1711175447,1718778647,429.96,Central
R339845Y,DRV_579,1717191952,1720302352,586.72,South
J445502K,DRV_718,1724900963,1728702563,399.15,North
L519398R,DRV_975,1713833423,1715561423,475.03,Northwest
Y892554A,DRV_324,1732428310,1733378710,511.58,Northwest
U302843K,DRV_263,1735266156,1739845356,368.45,South
R927065U,DRV_132,1723637549,1724674349,481.78,South
B677219Y,DRV_990,1708105200,1715881200,487.28,Northwest
G067883D,DRV_804,1715768011,1722334411,370.1,East
M355690J,DRV_157,1728798174,,434.02,South
V850506U,DRV_370,1718912392,1723232392,634.19,Central
J280598B,DRV_357,1718669910,1720225110,395.11,Northwest
V262174N,DRV_649,1723381556,1727960756,365.0,West
P133412L,DRV_204,1705362885,1710546885,634.41,South
D408240J,DRV_111,1711319765,1718404565,568.21,Central
A913800P,DRV_323,1719968269,1725584269,411.37,Northeast
J445502K,DRV_846,1711482775,1718394775,382.53,West
V595269T,DRV_214,1707539917,1711859917,542.81,Northwest
S843443T,DRV_835,1720084020,1725008820,571.95,North
O626383Z,DRV_658,1715920813,1723524013,541.23,West
E775204H,DRV_171,1714136792,1718715992,591.67,North
A514627U,DRV_621,1713937582,1718948782,428.31,Northwest
J739363U,DRV_261,1733277862,1739844262,420.23,Northeast
J979955C,DRV_839,1735394023,1742651623,606.52,Northwest
A587603Y,DRV_868,1727632218,1734457818,513.39,Central
L949375F,DRV_703,1723176729,1727583129,614.55,South
J836440L,DRV_267,1728641099,1734084299,478.3,Central
O497840Z,DRV_373,1711794757,1715941957,421.6,North
S525534R,DRV_670,1716188593,,352.71,Central
O780913R,DRV_658,1727868731,1730115131,419.43,Central
S843443T,DRV_189,1707346286,1708123886,624.82,Northwest
Y835841G,DRV_256,1708464717,1708551117,617.95,West
K874315U,DRV_859,1720753150,1726109950,625.98,Northeast
X370589D,DRV_798,1728429034,1734390634,387.09,Central
B912419T,DRV_463,1717967084,1718744684,428.29,South
G578729I,DRV_212,1704190189,1705658989,518.3,South
I330923E,DRV_259,1726865124,1730234724,466.38,North
E040541V,DRV_357,1717932944,1721561744,559.68,East
X097289Y,DRV_573,1717421632,1722000832,604.79,East
V262181M,DRV_423,1731392510,1731997310,415.52,Northwest
P537147J,DRV_489,1710681662,1717075262,645.68,Northeast
Y264647E,DRV_997,1712961372,1713306972,563.56,South
H825537Q,DRV_763,1733933993,,471.57,East
S757584H,DRV_246,1716326225,1721337425,614.52,South
F068536X,DRV_467,1732190894,1735733294,636.51,North
I522872P,DRV_490,1726891475,,593.75,East
U047095I,DRV_963,1709246352,1709851152,390.02,East
H640376P,DRV_818,1727147543,1730776343,526.16,West
B188888Y,DRV_838,1724001108,1726852308,383.23,Central
L731121U,DRV_323,1727610976,1732362976,363.06,South
R635365E,DRV_796,1707909187,,373.76,West
I786527V,DRV_886,1719833406,1724326206,550.57,North
Y314919C,DRV_263,1704527756,1704873356,424.99,Northeast
R927065U,DRV_777,1730003844,1731472644,400.03,South
J212499T,DRV_396,1710129718,,443.24,South
A146584S,DRV_203,1726032674,1730525474,537.71,South
L519398R,DRV_350,1709749802,1713810602,593.91,Northwest
I376724P,DRV_674,1712541898,,406.76,Northwest
D814770X,DRV_987,1712824363,1716712363,558.36,North
F068536X,DRV_839,1717136035,1720678435,534.03,South
F486528P,DRV_146,1732524493,1739263693,357.84,Central
H708668I,DRV_259,1717744341,1719385941,534.78,West
W991022N,DRV_494,1720543910,,568.8,Northeast
A454948H,DRV_796,1734243254,1735366454,408.95,North
Y411998D,DRV_303,1714113388,1716791788,503.06,East
Z522395V,DRV_422,1723445025,1730357025,361.73,Northeast
O933083O,DRV_350,1717976919,1724629719,572.55,North
G578729I,DRV_242,1708382148,1710887748,491.72,North
V826398I,DRV_146,1723478247,1724169447,547.06,South
R183046M,DRV_350,1712586853,1717338853,534.32,West
Y996504C,DRV_317,1734245514,1740120714,444.23,North
Q473799Y,DRV_697,1707439409,1709081009,488.18,Northwest
X964016G,DRV_621,1730499635,1730931635,638.49,Central
S807374E,DRV_423,1715236812,1716100812,502.12,Northwest
V740640N,DRV_489,1711189711,1714040911,646.96,Central
P143410A,DRV_212,1705873495,1708465495,620.62,Northeast
V611254D,DRV_924,1710880911,1713472911,350.96,North
J932480A,DRV_127,1712663504,1720093904,408.11,Northeast
H537474F,DRV_839,1727337949,1732003549,543.51,Central
L949375F,DRV_333,1725396778,1728766378,352.39,East
K123828V,DRV_384,1710954021,1712595621,360.07,Northeast
H410564E,DRV_490,1722575526,1726895526,462.54,Northeast
H537474F,DRV_641,1710441669,1712947269,495.75,North
G519108M,DRV_926,1714078767,1715979567,369.08,East
J924075G,DRV_256,1713551763,1717958163,607.44,West
D496499N,DRV_448,1727614667,1731157067,538.42,North
Q539502D,DRV_846,1706415381,1711512981,609.36,South
W400504X,DRV_370,1709088140,1710384140,487.46,South
J932480A,DRV_894,1731256539,1739032539,647.21,West
O615865T,DRV_658,1711731852,1715360652,411.29,North
X932528H,DRV_564,1715213094,1719533094,431.27,Northwest
A472779F,DRV_925,1720487841,1722820641,467.3,Northwest
H127756I,DRV_132,1731246645,1734961845,418.15,Northwest
O067165D,DRV_373,1710574433,1710660833,607.66,North
N962923Z,DRV_396,1735215934,1735907134,515.44,Northeast
G909656A,DRV_651,1708490602,1709959402,410.64,Central
A236231A,DRV_106,1706601628,1709107228,489.39,East
Q467854X,DRV_181,1730508683,,544.49,Central
Z782071V,DRV_381,1720718031,1722618831,408.16,West
Z201632S,DRV_510,1719417356,1721577356,450.49,South
S843443T,DRV_479,1731792069,1733088069,552.18,South
G747016D,DRV_868,1715338208,1719053408,499.77,Northeast
U717565Q,DRV_529,1716798303,1717316703,396.33,Central
E573322S,DRV_194,1728555486,1731838686,482.34,West
R155792T,DRV_473,1728188496,1732594896,573.72,South
P537147J,DRV_704,1735421679,1740000879,618.07,East
F929662O,DRV_839,1709366542,1710748942,558.98,Central
G982507S,DRV_338,1711182331,1712132731,382.98,West
P260422J,DRV_799,1719902869,1726037269,534.01,Northwest
V315869J,DRV_967,1713065721,1713929721,633.83,South
S742684H,DRV_106,1725269915,1731231515,505.9,North
D951718A,DRV_448,1732626091,1735045291,551.1,Northeast
P586518V,DRV_487,1719199099,1726111099,556.67,East
D759464T,DRV_750,1705512579,1711128579,428.37,Central
M518705S,DRV_987,1724220607,1729923007,635.15,Northeast
H825537Q,DRV_641,1732901811,1733420211,365.09,South
N415747M,DRV_758,1720007398,1725709798,638.03,Central
S986652C,DRV_691,1724923661,1732008461,609.89,East
K123828V,DRV_982,1732416016,1732502416,393.82,West
N415747M,DRV_400,1735308866,1735740866,459.74,East
W489638U,DRV_384,1726869693,1734040893,642.78,Central
S843443T,DRV_621,1704687151,1706760751,588.55,West
O585277L,DRV_423,1710576584,1711181384,618.77,North
R335290J,DRV_926,1704737929,1706552329,416.12,South
T226752J,DRV_818,1730827791,1736011791,453.7,Central
Q278681X,DRV_651,1708654460,1712628860,442.27,Northeast
R155792T,DRV_990,1735494851,1743270851,539.63,Northwest
S812067M,DRV_990,1716608594,1719114194,391.97,East
A109439N,DRV_400,1722877897,1728580297,581.15,Northwest
R339845Y,DRV_381,1714262038,1715212438,495.87,South
Z769367P,DRV_674,1708385275,1715815675,376.49,Northwest
C387571U,DRV_975,1714169854,1721427454,544.1,Central
G909656A,DRV_564,1704583300,1706224900,576.94,Northeast
D309805D,DRV_381,1726840418,,599.59,North
R635365E,DRV_754,1720668497,1721878097,494.61,Northeast
N848421V,DRV_756,1720499640,,535.95,Northeast
C268117X,DRV_674,1727741784,1731111384,586.59,North
I305152C,DRV_444,1733099704,1738629304,442.3,South
D868633W,DRV_259,1726715713,,441.02,North
N204505R,DRV_263,1706594523,1711519323,636.41,Northeast
C033119C,DRV_199,1734267042,1741524642,410.0,North
O615865T,DRV_203,1716302821,1716734821,530.03,East
L278742B,DRV_617,1734676433,1736490833,480.43,Northwest
E573322S,DRV_267,1719409027,1724333827,438.04,Central
I626765Y,DRV_510,1729956043,1737386443,422.62,Northwest
A236231A,DRV_854,1723146529,1726343329,378.38,Central
N275326R,DRV_750,1710462538,1711412938,619.59,Northeast
K874315U,DRV_754,1727145817,1733021017,646.68,North
E013267N,DRV_400,1714278390,1718511990,504.55,North
F929662O,DRV_193,1727738994,1729553394,596.52,Central
D436995C,DRV_949,1730883908,1735203908,584.13,North
W451712O,DRV_579,1730335299,1734655299,450.16,North
X177852J,DRV_680,1728694771,1730681971,582.15,Northeast
H349578W,DRV_605,1717855027,1724248627,538.03,East
V262181M,DRV_838,1726596198,1731607398,497.19,South
N859770R,DRV_132,1709334633,1712185833,527.41,Northeast
U046537V,DRV_508,1709626966,1716884566,419.15,East
Z593252U,DRV_214,1735157325,,470.87,Central
J599534Q,DRV_691,1717629848,1717889048,526.55,South
Q356804L,DRV_804,1712532694,,459.92,Northeast
U980793M,DRV_621,1716097218,1723527618,464.71,Northwest
M518705S,DRV_267,1728788038,1735268038,432.96,South
X170462I,DRV_545,1721593872,1729110672,396.84,East
K409749O,DRV_658,1710288340,1713830740,400.77,Central
B261375A,DRV_743,1720016478,,569.79,North
O339421P,DRV_106,1713004352,1714213952,557.88,West
I047113I,DRV_314,1709267231,,468.54,East
D814770X,DRV_171,1712330852,1712676452,358.12,South
W451712O,DRV_432,1734258550,1738664950,641.54,North
W172513U,DRV_954,1730084676,,415.33,Northeast
U627570W,DRV_400,1721814962,1724147762,493.32,West
S340438K,DRV_217,1724309404,1726815004,568.35,Northwest
Z262849I,DRV_777,1729966208,1731953408,400.66,Central
U137098N,DRV_641,1706487256,1708474456,550.13,Northeast
Y892554A,DRV_103,1734914767,1736124367,570.82,South
X188805N,DRV_765,1709417887,1712528287,524.97,Northwest
N275326R,DRV_569,1719554847,1724566047,530.09,East
R183046M,DRV_374,1706525356,1713005356,606.22,West
V856218W,DRV_569,1708153396,1710140596,454.1,North
A995604Y,DRV_125,1713942199,1714374199,491.66,South
N788957U,DRV_181,1730614741,1736403541,500.99,East
A109439N,DRV_195,1705080541,1709314141,432.77,North
J590599K,DRV_818,1715724490,1720130890,538.68,Northwest
N591803S,DRV_771,1728869436,1733535036,370.87,South
I376724P,DRV_203,1712886503,1714182503,388.63,North
Y264647E,DRV_334,1720883733,1725549333,439.82,Northwest
X964016G,DRV_214,1707878514,1712544114,462.6,South
H137215C,DRV_381,1733760923,1735488923,407.93,South
B565431V,DRV_242,1717489833,1721637033,552.08,North
D408240J,DRV_886,1722188408,1728754808,466.14,South
P859321Q,DRV_489,1715065118,1718348318,459.63,North
D990162L,DRV_864,1704709286,1708165286,589.93,Northwest
G590515J,DRV_718,1727820344,1733954744,530.91,East
Z769367P,DRV_296,1731480819,1732085619,361.73,East
O415206T,DRV_891,1730539288,1731576088,634.58,Northeast
J979955C,DRV_212,1716859585,,516.85,North
N415747M,DRV_891,1723151878,1724966278,413.34,Northeast
X422096K,DRV_263,1720975325,1721925725,507.96,Central
D680876M,DRV_814,1709277147,1713424347,366.82,North
V322602V,DRV_275,1722283789,1726603789,549.31,North
B627298Z,DRV_771,1724510532,1731940932,404.58,Northwest
N182449T,DRV_180,1724688275,1730304275,623.59,West
U418328Z,DRV_911,1723846772,1731190772,597.99,West
G578729I,DRV_818,1729750129,1733810929,552.73,Central
N591803S,DRV_444,1716949622,1717986422,370.68,South
A470551L,DRV_718,1711535044,1715768644,541.8,Northwest
W451712O,DRV_470,1723874634,1726121034,560.28,South
J331509O,DRV_144,1713947285,1721118485,632.79,West
M655852M,DRV_448,1730117876,1733141876,590.39,West
M543799D,DRV_132,1707722342,1711437542,469.68,Northeast
H219136K,DRV_750,1734938070,1735024470,464.87,Northeast
Z299737A,DRV_479,1718788709,1724491109,478.34,North
C387571U,DRV_103,1728630526,1729494526,513.46,Northeast
H002921X,DRV_605,1716846767,1717969967,435.28,Northeast
P403450V,DRV_926,1704639246,1709650446,512.37,North
F434558I,DRV_324,1724151674,1729681274,559.96,West
W313518S,DRV_859,1707819506,1714385906,478.2,Northwest
V884252X,DRV_369,1714293967,1718700367,588.53,Northwest
A587603Y,DRV_765,1720012921,1723296121,545.72,East
T958887K,DRV_651,1734626262,1742315862,429.92,Northwest
V595269T,DRV_350,1722926061,1726209261,602.77,Northeast
A470551L,DRV_350,1726476196,1730882596,432.09,Northwest
Q858842E,DRV_463,1719712144,1726105744,454.18,Northeast
O536729R,DRV_217,1730858643,1735956243,609.41,East
R230047U,DRV_350,1728128484,1733139684,528.69,West
U302843K,DRV_703,1721831426,1722781826,477.32,South
P268705Q,DRV_350,1708265446,1715263846,398.34,West
X491778D,DRV_723,1711302021,1717954821,468.29,Northeast
Z785969L,DRV_621,1713598753,1720337953,641.6,Northwest
